6.9
6.8
11.0
5.8
6.6
6.7
5.4
7.3
6.6
6.9
6.7
5.2
6.1
7.1
7.4
6.7
7.4
7.0
7.5
8.8
7.2
6.7
7.1
10.2
7.4
7.5
6.7
7.1
10.1
6.1
7.1
9.7
5.1
9.5
6.5
7.5
7.2
7.1
6.9
7.4
7.7
5.5
6.7
5.6
7.0
8.5
10.0
7.2
7.9
7.4
8.6
