120
106
48
15
137
192
62
37
112
89
52
67
440
102
235
70
176
11
34
149
69
7
103
53
10
132
121
226
52
422
161
91
43
18
20
16
42
26
97
210
97
91
114
36
58
124
230
128
134
116
26
